country,year,variable,value
JPN,1989,total_population,123069000
JPN,1990,total_population,123478000
JPN,1991,total_population,123964000
JPN,1992,total_population,124425000
JPN,1993,total_population,124829000
JPN,1994,total_population,125178000
JPN,1995,total_population,125472000
JPN,1996,total_population,125757000
JPN,1997,total_population,126057000
JPN,1998,total_population,126400000
JPN,1999,total_population,126631000
JPN,2000,total_population,126843000
JPN,2001,total_population,127149000
JPN,2002,total_population,127445000
JPN,2003,total_population,127718000
JPN,2004,total_population,127761000
JPN,2005,total_population,127773000
JPN,2006,total_population,127854000
JPN,2007,total_population,128001000
JPN,2008,total_population,128063000
JPN,2009,total_population,128047000
JPN,2010,total_population,128070000
JPN,2011,total_population,127833000
JPN,2012,total_population,127629000
JPN,2013,total_population,127445000
JPN,2014,total_population,127276000
JPN,2015,total_population,127141000
JPN,2016,total_population,127076000
JPN,2017,total_population,126972000
JPN,2018,total_population,126811000
JPN,2019,total_population,126633000
JPN,2020,total_population,126261000
JPN,2021,total_population,125681593
JPN,2022,total_population,125124989
JPN,2023,total_population,124516650
KOR,1991,emp_to_pop,58.66
KOR,1992,emp_to_pop,58.876
KOR,1993,emp_to_pop,58.673
KOR,1994,emp_to_pop,59.617
KOR,1995,emp_to_pop,60.192
KOR,1996,emp_to_pop,60.406
KOR,1997,emp_to_pop,60.404
KOR,1998,emp_to_pop,56.021
KOR,1999,emp_to_pop,56.362
KOR,2000,emp_to_pop,58.285
KOR,2001,emp_to_pop,58.849
KOR,2002,emp_to_pop,59.74
KOR,2003,emp_to_pop,59.067
KOR,2004,emp_to_pop,59.702
KOR,2005,emp_to_pop,59.414
KOR,2006,emp_to_pop,59.463
KOR,2007,emp_to_pop,59.47
KOR,2008,emp_to_pop,59.013
KOR,2009,emp_to_pop,58.199
KOR,2010,emp_to_pop,58.328
KOR,2011,emp_to_pop,58.822
KOR,2012,emp_to_pop,59.214
KOR,2013,emp_to_pop,59.513
KOR,2014,emp_to_pop,60.358
KOR,2015,emp_to_pop,60.361
KOR,2016,emp_to_pop,60.34
KOR,2017,emp_to_pop,60.612
KOR,2018,emp_to_pop,60.357
KOR,2019,emp_to_pop,60.635
KOR,2020,emp_to_pop,59.826
KOR,2021,emp_to_pop,60.274
KOR,2022,emp_to_pop,61.971
KOR,2023,emp_to_pop,62.547
KOR,1960,fertility_rate,5.994
KOR,1961,fertility_rate,5.803
KOR,1962,fertility_rate,5.562
KOR,1963,fertility_rate,5.334
KOR,1964,fertility_rate,5.068
KOR,1965,fertility_rate,4.887
KOR,1966,fertility_rate,4.782
KOR,1967,fertility_rate,4.615
KOR,1968,fertility_rate,4.51
KOR,1969,fertility_rate,4.447
KOR,1970,fertility_rate,4.53
KOR,1971,fertility_rate,4.54
KOR,1972,fertility_rate,4.12
KOR,1973,fertility_rate,4.07
KOR,1974,fertility_rate,3.77
KOR,1975,fertility_rate,3.43
KOR,1976,fertility_rate,3
KOR,1977,fertility_rate,2.99
KOR,1978,fertility_rate,2.64
KOR,1979,fertility_rate,2.9
KOR,1980,fertility_rate,2.82
KOR,1981,fertility_rate,2.57
KOR,1982,fertility_rate,2.39
KOR,1983,fertility_rate,2.06
KOR,1984,fertility_rate,1.74
KOR,1985,fertility_rate,1.66
KOR,1986,fertility_rate,1.58
KOR,1987,fertility_rate,1.53
KOR,1988,fertility_rate,1.55
KOR,1989,fertility_rate,1.56
KOR,1990,fertility_rate,1.57
KOR,1991,fertility_rate,1.71
KOR,1992,fertility_rate,1.76
KOR,1993,fertility_rate,1.654
KOR,1994,fertility_rate,1.656
KOR,1995,fertility_rate,1.634
KOR,1996,fertility_rate,1.574
KOR,1997,fertility_rate,1.537
KOR,1998,fertility_rate,1.464
KOR,1999,fertility_rate,1.425
KOR,2000,fertility_rate,1.48
KOR,2001,fertility_rate,1.309
KOR,2002,fertility_rate,1.178
KOR,2003,fertility_rate,1.191
KOR,2004,fertility_rate,1.164
KOR,2005,fertility_rate,1.085
KOR,2006,fertility_rate,1.132
KOR,2007,fertility_rate,1.259
KOR,2008,fertility_rate,1.192
KOR,2009,fertility_rate,1.149
KOR,2010,fertility_rate,1.226
KOR,2011,fertility_rate,1.244
KOR,2012,fertility_rate,1.297
KOR,2013,fertility_rate,1.187
KOR,2014,fertility_rate,1.205
KOR,2015,fertility_rate,1.239
KOR,2016,fertility_rate,1.172
KOR,2017,fertility_rate,1.052
KOR,2018,fertility_rate,0.977
KOR,2019,fertility_rate,0.918
KOR,2020,fertility_rate,0.837
KOR,2021,fertility_rate,0.808
KOR,2022,fertility_rate,0.778
KOR,2023,fertility_rate,0.721
KOR,1990,flfpr,47.207
KOR,1991,flfpr,47.219
KOR,1992,flfpr,47.199
KOR,1993,flfpr,47.16
KOR,1994,flfpr,47.906
KOR,1995,flfpr,48.449
KOR,1996,flfpr,48.948
KOR,1997,flfpr,49.826
KOR,1998,flfpr,47.124
KOR,1999,flfpr,47.675
KOR,2000,flfpr,49.35
KOR,2001,flfpr,50.001
KOR,2002,flfpr,50.369
KOR,2003,flfpr,49.477
KOR,2004,flfpr,50.637
KOR,2005,flfpr,50.664
KOR,2006,flfpr,50.833
KOR,2007,flfpr,50.648
KOR,2008,flfpr,50.353
KOR,2009,flfpr,49.575
KOR,2010,flfpr,49.767
KOR,2011,flfpr,49.994
KOR,2012,flfpr,50.29
KOR,2013,flfpr,50.627
KOR,2014,flfpr,51.839
KOR,2015,flfpr,52.391
KOR,2016,flfpr,52.568
KOR,2017,flfpr,53.073
KOR,2018,flfpr,53.224
KOR,2019,flfpr,53.772
KOR,2020,flfpr,53.137
KOR,2021,flfpr,53.65
KOR,2022,flfpr,55.03
KOR,2023,flfpr,56.038
KOR,1960,gdp_capita_const,1027.65478060417
KOR,1961,gdp_capita_const,1066.80385223795
KOR,1962,gdp_capita_const,1077.11603032602
KOR,1963,gdp_capita_const,1142.0276294736
KOR,1964,gdp_capita_const,1217.94699410879
KOR,1965,gdp_capita_const,1274.2724441705
KOR,1966,gdp_capita_const,1391.67246263597
KOR,1967,gdp_capita_const,1482.99525342715
KOR,1968,gdp_capita_const,1639.75015442225
KOR,1969,gdp_capita_const,1836.47870739596
KOR,1970,gdp_capita_const,1977.42941286358
KOR,1971,gdp_capita_const,2143.28913020771
KOR,1972,gdp_capita_const,2255.20673616978
KOR,1973,gdp_capita_const,2545.77754274699
KOR,1974,gdp_capita_const,2740.58529939811
KOR,1975,gdp_capita_const,2906.15049933566
KOR,1976,gdp_capita_const,3238.2698721178
KOR,1977,gdp_capita_const,3581.46823922047
KOR,1978,gdp_capita_const,3913.83317387391
KOR,1979,gdp_capita_const,4189.18148771045
KOR,1980,gdp_capita_const,4056.5260070304
KOR,1981,gdp_capita_const,4283.11960147149
KOR,1982,gdp_capita_const,4569.08717491563
KOR,1983,gdp_capita_const,5104.44809742942
KOR,1984,gdp_capita_const,5573.84271916316
KOR,1985,gdp_capita_const,5951.87908924407
KOR,1986,gdp_capita_const,6560.47967201762
KOR,1987,gdp_capita_const,7322.71986885993
KOR,1988,gdp_capita_const,8120.63968724428
KOR,1989,gdp_capita_const,8609.42611390093
KOR,1990,gdp_capita_const,9367.09258686755
KOR,1991,gdp_capita_const,10274.4827454694
KOR,1992,gdp_capita_const,10798.561680692
KOR,1993,gdp_capita_const,11424.5851330612
KOR,1994,gdp_capita_const,12358.5180229628
KOR,1995,gdp_capita_const,13411.1119170158
KOR,1996,gdp_capita_const,14332.1367231987
KOR,1997,gdp_capita_const,15074.4883429924
KOR,1998,gdp_capita_const,14198.386270755
KOR,1999,gdp_capita_const,15714.4119484746
KOR,2000,gdp_capita_const,16995.5591864626
KOR,2001,gdp_capita_const,17684.0503773277
KOR,2002,gdp_capita_const,18940.3842233935
KOR,2003,gdp_capita_const,19435.4934104303
KOR,2004,gdp_capita_const,20364.7599656771
KOR,2005,gdp_capita_const,21197.1990880347
KOR,2006,gdp_capita_const,22196.2077459266
KOR,2007,gdp_capita_const,23365.1402064812
KOR,2008,gdp_capita_const,23887.0595538423
KOR,2009,gdp_capita_const,23952.8132191069
KOR,2010,gdp_capita_const,25455.6174843658
KOR,2011,gdp_capita_const,26191.6442615421
KOR,2012,gdp_capita_const,26680.275444870502
KOR,2013,gdp_capita_const,27399.6159477521
KOR,2014,gdp_capita_const,28100.0102759544
KOR,2015,gdp_capita_const,28737.4391706499
KOR,2016,gdp_capita_const,29467.124342556
KOR,2017,gdp_capita_const,30312.8888500809
KOR,2018,gdp_capita_const,31059.2668087927
KOR,2019,gdp_capita_const,31645.9498343307
KOR,2020,gdp_capita_const,31378.1579340648
KOR,2021,gdp_capita_const,32771.0724243229
KOR,2022,gdp_capita_const,33690.3788793046
KOR,2023,gdp_capita_const,34121.0211756766
KOR,2006,gini_index,31.7
KOR,2008,gini_index,32.3
KOR,2010,gini_index,32
KOR,2012,gini_index,31.6
KOR,2014,gini_index,31.2
KOR,2016,gini_index,35.2
KOR,2017,gini_index,34.9
KOR,2018,gini_index,33.7
KOR,2019,gini_index,33.2
KOR,2020,gini_index,32.7
KOR,2021,gini_index,32.9
KOR,1960,net_migration,47245
KOR,1961,net_migration,-93179
KOR,1962,net_migration,-94606
KOR,1963,net_migration,-80226
KOR,1964,net_migration,-102284
KOR,1965,net_migration,-146386
KOR,1966,net_migration,-16688
KOR,1967,net_migration,-16484
KOR,1968,net_migration,-16868
KOR,1969,net_migration,-21175
KOR,1970,net_migration,-27999
KOR,1971,net_migration,-6326
KOR,1972,net_migration,25382
KOR,1973,net_migration,35779
KOR,1974,net_migration,27005
KOR,1975,net_migration,-52332
KOR,1976,net_migration,-92314
KOR,1977,net_migration,-90737
KOR,1978,net_migration,-85721
KOR,1979,net_migration,-139566
KOR,1980,net_migration,-148341
KOR,1981,net_migration,18442
KOR,1982,net_migration,48638
KOR,1983,net_migration,102167
KOR,1984,net_migration,101394
KOR,1985,net_migration,97949
KOR,1986,net_migration,189782
KOR,1987,net_migration,198057
KOR,1988,net_migration,192534
KOR,1989,net_migration,186120
KOR,1990,net_migration,79294
KOR,1991,net_migration,-270754
KOR,1992,net_migration,-265849
KOR,1993,net_migration,-222802
KOR,1994,net_migration,-208309
KOR,1995,net_migration,-208491
KOR,1996,net_migration,-115705
KOR,1997,net_migration,-109130
KOR,1998,net_migration,-98044
KOR,1999,net_migration,-107448
KOR,2000,net_migration,-84960
KOR,2001,net_migration,-28006
KOR,2002,net_migration,-18105
KOR,2003,net_migration,-31994
KOR,2004,net_migration,-42549
KOR,2005,net_migration,-47821
KOR,2006,net_migration,-28434
KOR,2007,net_migration,-42293
KOR,2008,net_migration,-19630
KOR,2009,net_migration,5308
KOR,2010,net_migration,52042
KOR,2011,net_migration,269958
KOR,2012,net_migration,281866
KOR,2013,net_migration,301926
KOR,2014,net_migration,308037
KOR,2015,net_migration,276427
KOR,2016,net_migration,91568
KOR,2017,net_migration,104029
KOR,2018,net_migration,118220
KOR,2019,net_migration,128622
KOR,2020,net_migration,112631
KOR,2021,net_migration,-16778
KOR,2022,net_migration,87800
KOR,2023,net_migration,87800
KOR,1960,total_population,25012374
KOR,1961,total_population,25765673
KOR,1962,total_population,26513030
KOR,1963,total_population,27261747
KOR,1964,total_population,27984155
KOR,1965,total_population,28704674
KOR,1966,total_population,29435571
KOR,1967,total_population,30130983
KOR,1968,total_population,30838302
KOR,1969,total_population,31544266
KOR,1970,total_population,32240827
KOR,1971,total_population,32882704
KOR,1972,total_population,33505406
KOR,1973,total_population,34103149
KOR,1974,total_population,34692266
KOR,1975,total_population,35280725
KOR,1976,total_population,35848523
KOR,1977,total_population,36411795
KOR,1978,total_population,36969185
KOR,1979,total_population,37534236
KOR,1980,total_population,38123775
KOR,1981,total_population,38723248
KOR,1982,total_population,39326352
KOR,1983,total_population,39910403
KOR,1984,total_population,40405956
KOR,1985,total_population,40805744
KOR,1986,total_population,41213674
KOR,1987,total_population,41621690
KOR,1988,total_population,42031247
KOR,1989,total_population,42449038
KOR,1990,total_population,42869283
KOR,1991,total_population,43295704
KOR,1992,total_population,43747962
KOR,1993,total_population,44194628
KOR,1994,total_population,44641540
KOR,1995,total_population,45092991
KOR,1996,total_population,45524681
KOR,1997,total_population,45953580
KOR,1998,total_population,46286503
KOR,1999,total_population,46616677
KOR,2000,total_population,47008111
KOR,2001,total_population,47370164
KOR,2002,total_population,47644736
KOR,2003,total_population,47892330
KOR,2004,total_population,48082519
KOR,2005,total_population,48184561
KOR,2006,total_population,48438292
KOR,2007,total_population,48683638
KOR,2008,total_population,49054708
KOR,2009,total_population,49307835
KOR,2010,total_population,49554112
KOR,2011,total_population,49936638
KOR,2012,total_population,50199853
KOR,2013,total_population,50428893
KOR,2014,total_population,50746659
KOR,2015,total_population,51014947
KOR,2016,total_population,51217803
KOR,2017,total_population,51361911
KOR,2018,total_population,51585058
KOR,2019,total_population,51764822
KOR,2020,total_population,51836239
KOR,2021,total_population,51769539
KOR,2022,total_population,51672569
KOR,2023,total_population,51712619
NGA,1991,emp_to_pop,80.097
NGA,1992,emp_to_pop,80.052
NGA,1993,emp_to_pop,80.044
NGA,1994,emp_to_pop,80.184
NGA,1995,emp_to_pop,80.215
NGA,1996,emp_to_pop,80.243
NGA,1997,emp_to_pop,80.294
NGA,1998,emp_to_pop,80.328
NGA,1999,emp_to_pop,80.353
NGA,2000,emp_to_pop,80.292
NGA,2001,emp_to_pop,80.215
NGA,2002,emp_to_pop,79.944
NGA,2003,emp_to_pop,79.793
NGA,2004,emp_to_pop,79.58
NGA,2005,emp_to_pop,79.323
NGA,2006,emp_to_pop,79.173
NGA,2007,emp_to_pop,78.984
NGA,2008,emp_to_pop,78.825
NGA,2009,emp_to_pop,78.636
NGA,2010,emp_to_pop,78.439
NGA,2011,emp_to_pop,78.315
NGA,2012,emp_to_pop,78.262
NGA,2013,emp_to_pop,78.137
NGA,2014,emp_to_pop,77.829
NGA,2015,emp_to_pop,77.636
NGA,2016,emp_to_pop,77.523
NGA,2017,emp_to_pop,77.33
NGA,2018,emp_to_pop,77.161
NGA,2019,emp_to_pop,77.06
NGA,2020,emp_to_pop,76.805
NGA,2021,emp_to_pop,76.993
NGA,2022,emp_to_pop,78.284
NGA,2023,emp_to_pop,80.1
NGA,1960,fertility_rate,6.364
NGA,1961,fertility_rate,6.353
NGA,1962,fertility_rate,6.356
NGA,1963,fertility_rate,6.349
NGA,1964,fertility_rate,6.362
NGA,1965,fertility_rate,6.367
NGA,1966,fertility_rate,6.386
NGA,1967,fertility_rate,6.401
NGA,1968,fertility_rate,6.42
NGA,1969,fertility_rate,6.438
NGA,1970,fertility_rate,6.466
NGA,1971,fertility_rate,6.532
NGA,1972,fertility_rate,6.579
NGA,1973,fertility_rate,6.633
NGA,1974,fertility_rate,6.703
NGA,1975,fertility_rate,6.773
NGA,1976,fertility_rate,6.806
NGA,1977,fertility_rate,6.862
NGA,1978,fertility_rate,6.921
NGA,1979,fertility_rate,6.887
NGA,1980,fertility_rate,6.847
NGA,1981,fertility_rate,6.82
NGA,1982,fertility_rate,6.799
NGA,1983,fertility_rate,6.775
NGA,1984,fertility_rate,6.701
NGA,1985,fertility_rate,6.616
NGA,1986,fertility_rate,6.557
NGA,1987,fertility_rate,6.504
NGA,1988,fertility_rate,6.498
NGA,1989,fertility_rate,6.494
NGA,1990,fertility_rate,6.459
NGA,1991,fertility_rate,6.426
NGA,1992,fertility_rate,6.391
NGA,1993,fertility_rate,6.354
NGA,1994,fertility_rate,6.319
NGA,1995,fertility_rate,6.273
NGA,1996,fertility_rate,6.217
NGA,1997,fertility_rate,6.138
NGA,1998,fertility_rate,6.069
NGA,1999,fertility_rate,6.082
NGA,2000,fertility_rate,6.124
NGA,2001,fertility_rate,6.128
NGA,2002,fertility_rate,6.116
NGA,2003,fertility_rate,6.1
NGA,2004,fertility_rate,6.09
NGA,2005,fertility_rate,6.063
NGA,2006,fertility_rate,6.053
NGA,2007,fertility_rate,6.027
NGA,2008,fertility_rate,6.024
NGA,2009,fertility_rate,5.993
NGA,2010,fertility_rate,5.948
NGA,2011,fertility_rate,5.893
NGA,2012,fertility_rate,5.797
NGA,2013,fertility_rate,5.694
NGA,2014,fertility_rate,5.622
NGA,2015,fertility_rate,5.503
NGA,2016,fertility_rate,5.343
NGA,2017,fertility_rate,5.182
NGA,2018,fertility_rate,5.021
NGA,2019,fertility_rate,4.861
NGA,2020,fertility_rate,4.7
NGA,2021,fertility_rate,4.636
NGA,2022,fertility_rate,4.552
NGA,2023,fertility_rate,4.482
NGA,1990,flfpr,77.938
NGA,1991,flfpr,77.976
NGA,1992,flfpr,77.932
NGA,1993,flfpr,78.019
NGA,1994,flfpr,78.103
NGA,1995,flfpr,78.153
NGA,1996,flfpr,78.117
NGA,1997,flfpr,78.105
NGA,1998,flfpr,78.099
NGA,1999,flfpr,78.133
NGA,2000,flfpr,78.082
NGA,2001,flfpr,78.015
NGA,2002,flfpr,77.783
NGA,2003,flfpr,77.694
NGA,2004,flfpr,77.574
NGA,2005,flfpr,77.504
NGA,2006,flfpr,77.443
NGA,2007,flfpr,77.374
NGA,2008,flfpr,77.303
NGA,2009,flfpr,77.213
NGA,2010,flfpr,77.126
NGA,2011,flfpr,77.082
NGA,2012,flfpr,77.057
NGA,2013,flfpr,76.993
NGA,2014,flfpr,76.934
NGA,2015,flfpr,76.931
NGA,2016,flfpr,76.994
NGA,2017,flfpr,77.02
NGA,2018,flfpr,77.027
NGA,2019,flfpr,77.029
NGA,2020,flfpr,77.097
NGA,2021,flfpr,77.076
NGA,2022,flfpr,77.06
NGA,2023,flfpr,80.768
NGA,1960,gdp_capita_const,1454.98091927783
NGA,1961,gdp_capita_const,1428.11709253028
NGA,1962,gdp_capita_const,1455.81737398163
NGA,1963,gdp_capita_const,1547.48395499883
NGA,1964,gdp_capita_const,1589.68156021192
NGA,1965,gdp_capita_const,1631.55987468263
NGA,1966,gdp_capita_const,1528.59450365696
NGA,1967,gdp_capita_const,1260.72712413534
NGA,1968,gdp_capita_const,1218.43317476044
NGA,1969,gdp_capita_const,1480.04711892566
NGA,1970,gdp_capita_const,1808.39459103972
NGA,1971,gdp_capita_const,2018.173214646
NGA,1972,gdp_capita_const,2036.69397821361
NGA,1973,gdp_capita_const,2093.63873175684
NGA,1974,gdp_capita_const,2267.04408449493
NGA,1975,gdp_capita_const,2089.85507779178
NGA,1976,gdp_capita_const,2214.32261606968
NGA,1977,gdp_capita_const,2278.69721767638
NGA,1978,gdp_capita_const,2082.55279909897
NGA,1979,gdp_capita_const,2155.789653002
NGA,1980,gdp_capita_const,2177.41578655323
NGA,1981,gdp_capita_const,1834.28760820914
NGA,1982,gdp_capita_const,1659.09814351168
NGA,1983,gdp_capita_const,1440.0174778262
NGA,1984,gdp_capita_const,1387.92176005588
NGA,1985,gdp_capita_const,1428.92742820366
NGA,1986,gdp_capita_const,1391.47877234541
NGA,1987,gdp_capita_const,1398.24883298999
NGA,1988,gdp_capita_const,1461.19132231299
NGA,1989,gdp_capita_const,1449.68017647113
NGA,1990,gdp_capita_const,1577.1961662774
NGA,1991,gdp_capita_const,1541.59066261036
NGA,1992,gdp_capita_const,1571.1902261783
NGA,1993,gdp_capita_const,1498.95895037787
NGA,1994,gdp_capita_const,1433.3886109229
NGA,1995,gdp_capita_const,1395.07488456856
NGA,1996,gdp_capita_const,1416.10189471212
NGA,1997,gdp_capita_const,1420.23877961207
NGA,1998,gdp_capita_const,1419.31770917955
NGA,1999,gdp_capita_const,1390.46921139078
NGA,2000,gdp_capita_const,1421.67987952013
NGA,2001,gdp_capita_const,1465.45720342309
NGA,2002,gdp_capita_const,1644.39518877632
NGA,2003,gdp_capita_const,1717.2145111176
NGA,2004,gdp_capita_const,1824.80269456773
NGA,2005,gdp_capita_const,1889.25175325817
NGA,2006,gdp_capita_const,1949.15856804565
NGA,2007,gdp_capita_const,2020.83316299454
NGA,2008,gdp_capita_const,2098.28339220667
NGA,2009,gdp_capita_const,2204.6072560373
NGA,2010,gdp_capita_const,2315.46676509662
NGA,2011,gdp_capita_const,2370.97657091803
NGA,2012,gdp_capita_const,2403.65387896923
NGA,2013,gdp_capita_const,2495.34106573748
NGA,2014,gdp_capita_const,2583.6155695814
NGA,2015,gdp_capita_const,2585.73360671797
NGA,2016,gdp_capita_const,2481.81490350326
NGA,2017,gdp_capita_const,2441.71236404487
NGA,2018,gdp_capita_const,2431.77857832567
NGA,2019,gdp_capita_const,2431.53528472982
NGA,2020,gdp_capita_const,2337.57587388074
NGA,2021,gdp_capita_const,2372.57314465346
NGA,2022,gdp_capita_const,2398.98622787065
NGA,2023,gdp_capita_const,2416.36198205178
NGA,1992,gini_index,44.9
NGA,1996,gini_index,51.9
NGA,2003,gini_index,40.1
NGA,2010,gini_index,35.7
NGA,2012,gini_index,35.5
NGA,2015,gini_index,35.9
NGA,2018,gini_index,35.1
NGA,2022,gini_index,33.9
NGA,1960,net_migration,12131
NGA,1961,net_migration,25515
NGA,1962,net_migration,27906
NGA,1963,net_migration,27115
NGA,1964,net_migration,26411
NGA,1965,net_migration,32988
NGA,1966,net_migration,12513
NGA,1967,net_migration,18683
NGA,1968,net_migration,9615
NGA,1969,net_migration,6912
NGA,1970,net_migration,7953
NGA,1971,net_migration,-35639
NGA,1972,net_migration,-12962
NGA,1973,net_migration,-618
NGA,1974,net_migration,44281
NGA,1975,net_migration,75603
NGA,1976,net_migration,72889
NGA,1977,net_migration,129075
NGA,1978,net_migration,111258
NGA,1979,net_migration,137721
NGA,1980,net_migration,198672
NGA,1981,net_migration,106723
NGA,1982,net_migration,101116
NGA,1983,net_migration,-507539
NGA,1984,net_migration,113758
NGA,1985,net_migration,61514
NGA,1986,net_migration,29682
NGA,1987,net_migration,64418
NGA,1988,net_migration,93510
NGA,1989,net_migration,99588
NGA,1990,net_migration,135959
NGA,1991,net_migration,42760
NGA,1992,net_migration,138412
NGA,1993,net_migration,90200
NGA,1994,net_migration,128134
NGA,1995,net_migration,73243
NGA,1996,net_migration,84448
NGA,1997,net_migration,96885
NGA,1998,net_migration,145575
NGA,1999,net_migration,97195
NGA,2000,net_migration,74535
NGA,2001,net_migration,64163
NGA,2002,net_migration,69594
NGA,2003,net_migration,33857
NGA,2004,net_migration,46370
NGA,2005,net_migration,-17146
NGA,2006,net_migration,-12093
NGA,2007,net_migration,-9162
NGA,2008,net_migration,-13646
NGA,2009,net_migration,-18422
NGA,2010,net_migration,47966
NGA,2011,net_migration,67808
NGA,2012,net_migration,71138
NGA,2013,net_migration,40201
NGA,2014,net_migration,-19376
NGA,2015,net_migration,-116162
NGA,2016,net_migration,75265
NGA,2017,net_migration,78685
NGA,2018,net_migration,-76565
NGA,2019,net_migration,-99722
NGA,2020,net_migration,-14497
NGA,2021,net_migration,-86115
NGA,2022,net_migration,-51680
NGA,2023,net_migration,-57936
NGA,1960,total_population,45053782
NGA,1961,total_population,45989310
NGA,1962,total_population,46965292
NGA,1963,total_population,47973575
NGA,1964,total_population,49012016
NGA,1965,total_population,50086764
NGA,1966,total_population,51188234
NGA,1967,total_population,52293065
NGA,1968,total_population,53432783
NGA,1969,total_population,54631914
NGA,1970,total_population,55893838
NGA,1971,total_population,57214684
NGA,1972,total_population,58601748
NGA,1973,total_population,60082139
NGA,1974,total_population,61679144
NGA,1975,total_population,63410815
NGA,1976,total_population,65258009
NGA,1977,total_population,67234590
NGA,1978,total_population,69326532
NGA,1979,total_population,71498242
NGA,1980,total_population,73764641
NGA,1981,total_population,76068103
NGA,1982,total_population,78378701
NGA,1983,total_population,80438260
NGA,1984,total_population,82526443
NGA,1985,total_population,84897973
NGA,1986,total_population,87235953
NGA,1987,total_population,89591716
NGA,1988,total_population,92020090
NGA,1989,total_population,94531014
NGA,1990,total_population,97120925
NGA,1991,total_population,99720162
NGA,1992,total_population,102372770
NGA,1993,total_population,105122069
NGA,1994,total_population,107935714
NGA,1995,total_population,110819428
NGA,1996,total_population,113754779
NGA,1997,total_population,116754792
NGA,1998,total_population,119846254
NGA,1999,total_population,123047320
NGA,2000,total_population,126382494
NGA,2001,total_population,129862595
NGA,2002,total_population,133471989
NGA,2003,total_population,137202644
NGA,2004,total_population,141057045
NGA,2005,total_population,145017253
NGA,2006,total_population,149077334
NGA,2007,total_population,153267261
NGA,2008,total_population,157595014
NGA,2009,total_population,162049464
NGA,2010,total_population,166642886
NGA,2011,total_population,171379598
NGA,2012,total_population,176200625
NGA,2013,total_population,181049443
NGA,2014,total_population,185896915
NGA,2015,total_population,190671878
NGA,2016,total_population,195443700
NGA,2017,total_population,200254579
NGA,2018,total_population,204938755
NGA,2019,total_population,209485641
NGA,2020,total_population,213996181
NGA,2021,total_population,218529286
NGA,2022,total_population,223150896
NGA,2023,total_population,227882945
POL,1991,emp_to_pop,52.913
POL,1992,emp_to_pop,52.686
POL,1993,emp_to_pop,51.702
POL,1994,emp_to_pop,50.872
POL,1995,emp_to_pop,50.643
POL,1996,emp_to_pop,50.721
POL,1997,emp_to_pop,50.942
POL,1998,emp_to_pop,51.105
POL,1999,emp_to_pop,49.229
POL,2000,emp_to_pop,48.049
POL,2001,emp_to_pop,46.131
POL,2002,emp_to_pop,44.198
POL,2003,emp_to_pop,43.871
POL,2004,emp_to_pop,44.114
POL,2005,emp_to_pop,45.254
POL,2006,emp_to_pop,46.523
POL,2007,emp_to_pop,48.601
POL,2008,emp_to_pop,50.438
POL,2009,emp_to_pop,50.535
POL,2010,emp_to_pop,50.47
POL,2011,emp_to_pop,50.692
POL,2012,emp_to_pop,50.78
POL,2013,emp_to_pop,50.739
POL,2014,emp_to_pop,51.865
POL,2015,emp_to_pop,52.608
POL,2016,emp_to_pop,53.553
POL,2017,emp_to_pop,54.537
POL,2018,emp_to_pop,55.115
POL,2019,emp_to_pop,55.375
POL,2020,emp_to_pop,55.365
POL,2021,emp_to_pop,56.412
POL,2022,emp_to_pop,56.917
POL,2023,emp_to_pop,57.268
POL,1960,fertility_rate,2.98
POL,1961,fertility_rate,2.83
POL,1962,fertility_rate,2.72
POL,1963,fertility_rate,2.7
POL,1964,fertility_rate,2.57
POL,1965,fertility_rate,2.52
POL,1966,fertility_rate,2.34
POL,1967,fertility_rate,2.33
POL,1968,fertility_rate,2.24
POL,1969,fertility_rate,2.2
POL,1970,fertility_rate,2.2
POL,1971,fertility_rate,2.25
POL,1972,fertility_rate,2.24
POL,1973,fertility_rate,2.26
POL,1974,fertility_rate,2.26
POL,1975,fertility_rate,2.27
POL,1976,fertility_rate,2.3
POL,1977,fertility_rate,2.23
POL,1978,fertility_rate,2.21
POL,1979,fertility_rate,2.28
POL,1980,fertility_rate,2.28
POL,1981,fertility_rate,2.24
POL,1982,fertility_rate,2.34
POL,1983,fertility_rate,2.42
POL,1984,fertility_rate,2.37
POL,1985,fertility_rate,2.33
POL,1986,fertility_rate,2.22
POL,1987,fertility_rate,2.15
POL,1988,fertility_rate,2.13
POL,1989,fertility_rate,2.08
POL,1990,fertility_rate,2.06
POL,1991,fertility_rate,2.07
POL,1992,fertility_rate,1.95
POL,1993,fertility_rate,1.87
POL,1994,fertility_rate,1.81
POL,1995,fertility_rate,1.62
POL,1996,fertility_rate,1.59
POL,1997,fertility_rate,1.51
POL,1998,fertility_rate,1.44
POL,1999,fertility_rate,1.37
POL,2000,fertility_rate,1.37
POL,2001,fertility_rate,1.31
POL,2002,fertility_rate,1.25
POL,2003,fertility_rate,1.22
POL,2004,fertility_rate,1.23
POL,2005,fertility_rate,1.24
POL,2006,fertility_rate,1.27
POL,2007,fertility_rate,1.31
POL,2008,fertility_rate,1.39
POL,2009,fertility_rate,1.4
POL,2010,fertility_rate,1.41
POL,2011,fertility_rate,1.33
POL,2012,fertility_rate,1.33
POL,2013,fertility_rate,1.29
POL,2014,fertility_rate,1.32
POL,2015,fertility_rate,1.32
