country,year,variable,value
CHN,2012,gdp_capita_const,6723.19443752823
CHN,2013,gdp_capita_const,7198.06876478162
CHN,2014,gdp_capita_const,7686.57792954381
CHN,2015,gdp_capita_const,8175.33285077393
CHN,2016,gdp_capita_const,8679.37704460133
CHN,2017,gdp_capita_const,9221.51403820573
CHN,2018,gdp_capita_const,9798.6528523316
CHN,2019,gdp_capita_const,10356.4804194995
CHN,2020,gdp_capita_const,10573.6420059282
CHN,2021,gdp_capita_const,11469.5707134928
CHN,2022,gdp_capita_const,11830.5983703496
CHN,2023,gdp_capita_const,12484.1578844175
CHN,2024,gdp_capita_const,13121.6769905565
CHN,1991,emp_to_pop,76.84
CHN,1992,emp_to_pop,76.38
CHN,1993,emp_to_pop,75.663
CHN,1994,emp_to_pop,75.027
CHN,1995,emp_to_pop,74.47
CHN,1996,emp_to_pop,73.891
CHN,1997,emp_to_pop,73.315
CHN,1998,emp_to_pop,72.807
CHN,1999,emp_to_pop,72.293
CHN,2000,emp_to_pop,71.771
CHN,2001,emp_to_pop,71.07
CHN,2002,emp_to_pop,70.444
CHN,2003,emp_to_pop,69.891
CHN,2004,emp_to_pop,69.652
CHN,2005,emp_to_pop,69.323
CHN,2006,emp_to_pop,69.078
CHN,2007,emp_to_pop,68.824
CHN,2008,emp_to_pop,68.337
CHN,2009,emp_to_pop,67.929
CHN,2010,emp_to_pop,67.746
CHN,2011,emp_to_pop,67.636
CHN,2012,emp_to_pop,67.185
CHN,2013,emp_to_pop,66.751
CHN,2014,emp_to_pop,66.425
CHN,2015,emp_to_pop,66.078
CHN,2016,emp_to_pop,65.739
CHN,2017,emp_to_pop,65.295
CHN,2018,emp_to_pop,64.887
CHN,2019,emp_to_pop,64.307
CHN,2020,emp_to_pop,62.678
CHN,2021,emp_to_pop,64.056
CHN,2022,emp_to_pop,62.523
CHN,2023,emp_to_pop,62.756
CHN,2024,emp_to_pop,62.404
CHN,1990,flfpr,73.09
CHN,1991,flfpr,72.595
CHN,1992,flfpr,72.095
CHN,1993,flfpr,71.589
CHN,1994,flfpr,71.079
CHN,1995,flfpr,70.564
CHN,1996,flfpr,70.043
CHN,1997,flfpr,69.518
CHN,1998,flfpr,68.988
CHN,1999,flfpr,68.453
CHN,2000,flfpr,67.913
CHN,2001,flfpr,67.502
CHN,2002,flfpr,67.088
CHN,2003,flfpr,66.67
CHN,2004,flfpr,66.25
CHN,2005,flfpr,65.826
CHN,2006,flfpr,65.4
CHN,2007,flfpr,64.972
CHN,2008,flfpr,64.541
CHN,2009,flfpr,64.108
CHN,2010,flfpr,63.672
CHN,2011,flfpr,63.654
CHN,2012,flfpr,63.318
CHN,2013,flfpr,63.001
CHN,2014,flfpr,62.797
CHN,2015,flfpr,62.571
CHN,2016,flfpr,62.286
CHN,2017,flfpr,61.911
CHN,2018,flfpr,61.533
CHN,2019,flfpr,61.248
CHN,2020,flfpr,59.908
CHN,2021,flfpr,61.181
CHN,2022,flfpr,59.894
CHN,2023,flfpr,59.948
CHN,2024,flfpr,59.562
CHN,1981,gini_index,28.2
CHN,1984,gini_index,27.1
CHN,1987,gini_index,29.4
CHN,1990,gini_index,32.2
CHN,1993,gini_index,33.9
CHN,1996,gini_index,35.2
CHN,1999,gini_index,38.7
CHN,2002,gini_index,42.0
CHN,2005,gini_index,40.9
CHN,2008,gini_index,43.0
CHN,2010,gini_index,43.7
CHN,2011,gini_index,42.4
CHN,2012,gini_index,42.2
CHN,2013,gini_index,39.7
CHN,2014,gini_index,39.2
CHN,2015,gini_index,38.6
CHN,2016,gini_index,38.5
CHN,2017,gini_index,39.1
CHN,2018,gini_index,38.5
CHN,2019,gini_index,38.2
CHN,2020,gini_index,37.1
CHN,2021,gini_index,35.7
CHN,2022,gini_index,36.0
CHN,1960,net_migration,-16927.0
CHN,1961,net_migration,-25578.0
CHN,1962,net_migration,-31305.0
CHN,1963,net_migration,-31383.0
CHN,1964,net_migration,-1250441.0
CHN,1965,net_migration,-130900.0
CHN,1966,net_migration,4165.0
CHN,1967,net_migration,1246654.0
CHN,1968,net_migration,-37290.0
CHN,1969,net_migration,-72836.0
CHN,1970,net_migration,-126510.0
CHN,1971,net_migration,-180153.0
CHN,1972,net_migration,-215650.0
CHN,1973,net_migration,-214997.0
CHN,1974,net_migration,-175239.0
CHN,1975,net_migration,-115173.0
CHN,1976,net_migration,-55109.0
CHN,1977,net_migration,-15323.0
CHN,1978,net_migration,-9916.0
CHN,1979,net_migration,-13704.0
CHN,1980,net_migration,-20129.0
CHN,1981,net_migration,-28016.0
CHN,1982,net_migration,-36181.0
CHN,1983,net_migration,-43756.0
CHN,1984,net_migration,-51961.0
CHN,1985,net_migration,-60929.0
CHN,1986,net_migration,-79190.0
CHN,1987,net_migration,-169170.0
CHN,1988,net_migration,-282194.0
CHN,1989,net_migration,-313476.0
CHN,1990,net_migration,-11187.0
CHN,1991,net_migration,-544650.0
CHN,1992,net_migration,-142985.0
CHN,1993,net_migration,-373316.0
CHN,1994,net_migration,-723641.0
CHN,1995,net_migration,-365986.0
CHN,1996,net_migration,-250750.0
CHN,1997,net_migration,-279251.0
CHN,1998,net_migration,-40472.0
CHN,1999,net_migration,-96102.0
CHN,2000,net_migration,-62622.0
CHN,2001,net_migration,-176419.0
CHN,2002,net_migration,-761291.0
CHN,2003,net_migration,-613223.0
CHN,2004,net_migration,-770977.0
CHN,2005,net_migration,-103701.0
CHN,2006,net_migration,-759559.0
CHN,2007,net_migration,-1042019.0
CHN,2008,net_migration,-764370.0
CHN,2009,net_migration,-177135.0
CHN,2010,net_migration,-184144.0
CHN,2011,net_migration,-416189.0
CHN,2012,net_migration,-58864.0
CHN,2013,net_migration,-188951.0
CHN,2014,net_migration,-371108.0
CHN,2015,net_migration,-646941.0
CHN,2016,net_migration,-153056.0
CHN,2017,net_migration,-94625.0
CHN,2018,net_migration,-198206.0
CHN,2019,net_migration,-656091.0
CHN,2020,net_migration,-91577.0
CHN,2021,net_migration,-379749.0
CHN,2022,net_migration,-293846.0
CHN,2023,net_migration,-567724.0
CHN,2024,net_migration,-318992.0
JPN,1960,total_population,93216000.0
JPN,1961,total_population,94055000.0
JPN,1962,total_population,94933000.0
JPN,1963,total_population,95900000.0
JPN,1964,total_population,96903000.0
JPN,1965,total_population,97952000.0
JPN,1966,total_population,98851000.0
JPN,1967,total_population,99879000.0
JPN,1968,total_population,101011000.0
JPN,1969,total_population,102219000.0
JPN,1970,total_population,103403000.0
JPN,1971,total_population,105697000.0
JPN,1972,total_population,107188000.0
JPN,1973,total_population,108707000.0
JPN,1974,total_population,110162000.0
JPN,1975,total_population,111573000.0
JPN,1976,total_population,112775000.0
JPN,1977,total_population,113872000.0
JPN,1978,total_population,114913000.0
JPN,1979,total_population,115890000.0
JPN,1980,total_population,116807000.0
JPN,1981,total_population,117661000.0
JPN,1982,total_population,118480000.0
JPN,1983,total_population,119307000.0
JPN,1984,total_population,120083000.0
JPN,1985,total_population,120837000.0
JPN,1986,total_population,121482000.0
JPN,1987,total_population,122069000.0
JPN,1988,total_population,122578000.0
JPN,1989,total_population,123069000.0
JPN,1990,total_population,123478000.0
JPN,1991,total_population,123964000.0
JPN,1992,total_population,124425000.0
JPN,1993,total_population,124829000.0
JPN,1994,total_population,125178000.0
JPN,1995,total_population,125472000.0
JPN,1996,total_population,125757000.0
JPN,1997,total_population,126057000.0
JPN,1998,total_population,126400000.0
JPN,1999,total_population,126631000.0
JPN,2000,total_population,126843000.0
JPN,2001,total_population,127149000.0
JPN,2002,total_population,127445000.0
JPN,2003,total_population,127718000.0
JPN,2004,total_population,127761000.0
JPN,2005,total_population,127773000.0
JPN,2006,total_population,127854000.0
JPN,2007,total_population,128001000.0
JPN,2008,total_population,128063000.0
JPN,2009,total_population,128047000.0
JPN,2010,total_population,128070000.0
JPN,2011,total_population,127833000.0
JPN,2012,total_population,127629000.0
JPN,2013,total_population,127445000.0
JPN,2014,total_population,127276000.0
JPN,2015,total_population,127141000.0
JPN,2016,total_population,127076000.0
JPN,2017,total_population,126972000.0
JPN,2018,total_population,126811000.0
JPN,2019,total_population,126633000.0
JPN,2020,total_population,126261000.0
JPN,2021,total_population,125681593.0
JPN,2022,total_population,125124989.0
JPN,2023,total_population,124516650.0
JPN,2024,total_population,123975371.0
JPN,1960,fertility_rate,2.0
JPN,1961,fertility_rate,1.96
JPN,1962,fertility_rate,1.98
JPN,1963,fertility_rate,2.0
JPN,1964,fertility_rate,2.05
JPN,1965,fertility_rate,2.14
JPN,1966,fertility_rate,1.58
JPN,1967,fertility_rate,2.23
JPN,1968,fertility_rate,2.13
JPN,1969,fertility_rate,2.13
JPN,1970,fertility_rate,2.13
JPN,1971,fertility_rate,2.16
JPN,1972,fertility_rate,2.14
JPN,1973,fertility_rate,2.14
JPN,1974,fertility_rate,2.05
JPN,1975,fertility_rate,1.91
JPN,1976,fertility_rate,1.85
JPN,1977,fertility_rate,1.8
JPN,1978,fertility_rate,1.79
JPN,1979,fertility_rate,1.77
JPN,1980,fertility_rate,1.75
JPN,1981,fertility_rate,1.74
JPN,1982,fertility_rate,1.77
JPN,1983,fertility_rate,1.8
JPN,1984,fertility_rate,1.81
JPN,1985,fertility_rate,1.76
JPN,1986,fertility_rate,1.72
JPN,1987,fertility_rate,1.69
JPN,1988,fertility_rate,1.66
JPN,1989,fertility_rate,1.57
JPN,1990,fertility_rate,1.54
JPN,1991,fertility_rate,1.53
JPN,1992,fertility_rate,1.5
JPN,1993,fertility_rate,1.46
JPN,1994,fertility_rate,1.5
JPN,1995,fertility_rate,1.42
JPN,1996,fertility_rate,1.43
JPN,1997,fertility_rate,1.39
JPN,1998,fertility_rate,1.38
JPN,1999,fertility_rate,1.34
JPN,2000,fertility_rate,1.36
JPN,2001,fertility_rate,1.33
JPN,2002,fertility_rate,1.32
JPN,2003,fertility_rate,1.29
JPN,2004,fertility_rate,1.29
JPN,2005,fertility_rate,1.26
JPN,2006,fertility_rate,1.32
JPN,2007,fertility_rate,1.34
JPN,2008,fertility_rate,1.37
JPN,2009,fertility_rate,1.37
JPN,2010,fertility_rate,1.39
JPN,2011,fertility_rate,1.39
JPN,2012,fertility_rate,1.41
JPN,2013,fertility_rate,1.43
JPN,2014,fertility_rate,1.42
JPN,2015,fertility_rate,1.45
JPN,2016,fertility_rate,1.44
JPN,2017,fertility_rate,1.43
JPN,2018,fertility_rate,1.42
JPN,2019,fertility_rate,1.36
JPN,2020,fertility_rate,1.33
JPN,2021,fertility_rate,1.3
JPN,2022,fertility_rate,1.26
JPN,2023,fertility_rate,1.2
JPN,1960,gdp_capita_const,6388.87810066035
JPN,1961,gdp_capita_const,7094.47046455559
JPN,1962,gdp_capita_const,7655.05526032496
JPN,1963,gdp_capita_const,8219.98739661789
JPN,1964,gdp_capita_const,9084.79518055673
JPN,1965,gdp_capita_const,9510.54956579433
JPN,1966,gdp_capita_const,10426.6399028169
JPN,1967,gdp_capita_const,11462.9263865777
JPN,1968,gdp_capita_const,12794.6236237979
JPN,1969,gdp_capita_const,14221.0523672628
JPN,1970,gdp_capita_const,14114.3158179311
JPN,1971,gdp_capita_const,14456.8211953298
JPN,1972,gdp_capita_const,15455.1369428917
JPN,1973,gdp_capita_const,16463.2791725063
JPN,1974,gdp_capita_const,16046.7846823735
JPN,1975,gdp_capita_const,16333.6748183565
JPN,1976,gdp_capita_const,16801.9250305932
JPN,1977,gdp_capita_const,17370.6165468128
JPN,1978,gdp_capita_const,18120.7284269863
JPN,1979,gdp_capita_const,18953.3339136853
JPN,1980,gdp_capita_const,19334.3747441799
JPN,1981,gdp_capita_const,20011.8292508515
JPN,1982,gdp_capita_const,20525.2958514217
JPN,1983,gdp_capita_const,21122.9648423607
JPN,1984,gdp_capita_const,21912.1518618966
JPN,1985,gdp_capita_const,22898.9942415029
JPN,1986,gdp_capita_const,23527.7125188746
JPN,1987,gdp_capita_const,24503.0845657844
JPN,1988,gdp_capita_const,26026.8648821365
JPN,1989,gdp_capita_const,27199.9399695936
JPN,1990,gdp_capita_const,28422.2131194472
JPN,1991,gdp_capita_const,29308.2740881269
JPN,1992,gdp_capita_const,29462.6539671073
JPN,1993,gdp_capita_const,29232.4397928009
JPN,1994,gdp_capita_const,29466.7552451648
JPN,1995,gdp_capita_const,30171.1637924153
JPN,1996,gdp_capita_const,31046.1701544217
JPN,1997,gdp_capita_const,31276.1930771989
JPN,1998,gdp_capita_const,30795.0888900919
JPN,1999,gdp_capita_const,30636.2661169604
JPN,2000,gdp_capita_const,31430.631130325
JPN,2001,gdp_capita_const,31476.0520665746
JPN,2002,gdp_capita_const,31416.1241772309
JPN,2003,gdp_capita_const,31830.217584972
JPN,2004,gdp_capita_const,32515.1158024695
JPN,2005,gdp_capita_const,33098.5474664881
JPN,2006,gdp_capita_const,33531.518563066
JPN,2007,gdp_capita_const,33990.0360341367
JPN,2008,gdp_capita_const,33557.6454041595
JPN,2009,gdp_capita_const,31651.0837739562
JPN,2010,gdp_capita_const,32942.2020783835
JPN,2011,gdp_capita_const,33011.1342301291
JPN,2012,gdp_capita_const,33518.4449368599
JPN,2013,gdp_capita_const,34239.8862473488
JPN,2014,gdp_capita_const,34386.9058552671
JPN,2015,gdp_capita_const,34960.6393843385
JPN,2016,gdp_capita_const,35242.199377148
JPN,2017,gdp_capita_const,35861.9728545672
JPN,2018,gdp_capita_const,36138.5290824814
JPN,2019,gdp_capita_const,36043.7844013518
JPN,2020,gdp_capita_const,34642.9718743239
JPN,2021,gdp_capita_const,35741.1601062924
JPN,2022,gdp_capita_const,36238.3294895302
JPN,2023,gdp_capita_const,36952.5150709861
JPN,2024,gdp_capita_const,37144.9142660116
JPN,1991,emp_to_pop,62.48
JPN,1992,emp_to_pop,62.608
JPN,1993,emp_to_pop,62.189
JPN,1994,emp_to_pop,61.771
JPN,1995,emp_to_pop,61.421
JPN,1996,emp_to_pop,61.34
JPN,1997,emp_to_pop,61.526
JPN,1998,emp_to_pop,60.746
JPN,1999,emp_to_pop,59.908
JPN,2000,emp_to_pop,59.478
JPN,2001,emp_to_pop,58.881
JPN,2002,emp_to_pop,57.936
JPN,2003,emp_to_pop,57.575
JPN,2004,emp_to_pop,57.56
JPN,2005,emp_to_pop,57.732
JPN,2006,emp_to_pop,57.89
JPN,2007,emp_to_pop,58.047
JPN,2008,emp_to_pop,57.748
JPN,2009,emp_to_pop,56.83
JPN,2010,emp_to_pop,56.539
JPN,2011,emp_to_pop,56.553
JPN,2012,emp_to_pop,56.44
JPN,2013,emp_to_pop,56.853
JPN,2014,emp_to_pop,57.31
JPN,2015,emp_to_pop,57.485
JPN,2016,emp_to_pop,58.107
JPN,2017,emp_to_pop,58.738
JPN,2018,emp_to_pop,59.93
JPN,2019,emp_to_pop,60.55
JPN,2020,emp_to_pop,60.207
JPN,2021,emp_to_pop,60.367
JPN,2022,emp_to_pop,60.875
JPN,2023,emp_to_pop,61.265
JPN,2024,emp_to_pop,61.572
JPN,1990,flfpr,50.062
JPN,1991,flfpr,50.627
JPN,1992,flfpr,50.667
JPN,1993,flfpr,50.265
JPN,1994,flfpr,50.111
JPN,1995,flfpr,49.914
JPN,1996,flfpr,49.968
JPN,1997,flfpr,50.318
JPN,1998,flfpr,50.064
JPN,1999,flfpr,49.522
JPN,2000,flfpr,49.19
JPN,2001,flfpr,49.051
JPN,2002,flfpr,48.457
JPN,2003,flfpr,48.157
JPN,2004,flfpr,48.163
JPN,2005,flfpr,48.285
JPN,2006,flfpr,48.401
JPN,2007,flfpr,48.389
JPN,2008,flfpr,48.36
JPN,2009,flfpr,48.438
JPN,2010,flfpr,48.34
JPN,2011,flfpr,48.089
JPN,2012,flfpr,48.028
JPN,2013,flfpr,48.739
JPN,2014,flfpr,49.176
JPN,2015,flfpr,49.409
JPN,2016,flfpr,50.208
JPN,2017,flfpr,51.031
JPN,2018,flfpr,52.368
JPN,2019,flfpr,53.24
JPN,2020,flfpr,53.09
JPN,2021,flfpr,53.515
JPN,2022,flfpr,54.167
JPN,2023,flfpr,54.847
JPN,2024,flfpr,55.298
JPN,2008,gini_index,34.6
JPN,2009,gini_index,33.0
JPN,2010,gini_index,31.5
JPN,2011,gini_index,33.0
JPN,2012,gini_index,32.5
JPN,2013,gini_index,31.5
JPN,2014,gini_index,31.3
JPN,2015,gini_index,30.7
JPN,2016,gini_index,31.8
JPN,2017,gini_index,31.8
JPN,2018,gini_index,32.9
JPN,2019,gini_index,33.0
JPN,2020,gini_index,32.3
JPN,1960,net_migration,-150371.0
JPN,1961,net_migration,-58882.0
JPN,1962,net_migration,-57075.0
JPN,1963,net_migration,-100742.0
JPN,1964,net_migration,-100696.0
JPN,1965,net_migration,-50667.0
JPN,1966,net_migration,68934.0
JPN,1967,net_migration,29632.0
JPN,1968,net_migration,43593.0
JPN,1969,net_migration,49447.0
JPN,1970,net_migration,33731.0
JPN,1971,net_migration,-107778.0
JPN,1972,net_migration,-73980.0
JPN,1973,net_migration,-34674.0
JPN,1974,net_migration,-10145.0
JPN,1975,net_migration,107.0
JPN,1976,net_migration,-34976.0
JPN,1977,net_migration,-49082.0
JPN,1978,net_migration,-47996.0
JPN,1979,net_migration,-57692.0
JPN,1980,net_migration,-92314.0
JPN,1981,net_migration,-278525.0
JPN,1982,net_migration,-288550.0
JPN,1983,net_migration,-269755.0
JPN,1984,net_migration,-273686.0
JPN,1985,net_migration,-141323.0
JPN,1986,net_migration,27987.0
JPN,1987,net_migration,28001.0
JPN,1988,net_migration,51154.0
JPN,1989,net_migration,31202.0
JPN,1990,net_migration,124582.0
JPN,1991,net_migration,161331.0
JPN,1992,net_migration,170878.0
JPN,1993,net_migration,168836.0
JPN,1994,net_migration,154214.0
JPN,1995,net_migration,87714.0
JPN,1996,net_migration,25030.0
JPN,1997,net_migration,43366.0
JPN,1998,net_migration,45912.0
JPN,1999,net_migration,56901.0
JPN,2000,net_migration,23468.0
JPN,2001,net_migration,59563.0
JPN,2002,net_migration,60864.0
JPN,2003,net_migration,74875.0
JPN,2004,net_migration,69014.0
JPN,2005,net_migration,113017.0
JPN,2006,net_migration,130065.0
JPN,2007,net_migration,138024.0
JPN,2008,net_migration,142605.0
JPN,2009,net_migration,125450.0
JPN,2010,net_migration,131860.0
JPN,2011,net_migration,97720.0
JPN,2012,net_migration,67904.0
JPN,2013,net_migration,66449.0
JPN,2014,net_migration,58109.0
JPN,2015,net_migration,168896.0
JPN,2016,net_migration,314732.0
JPN,2017,net_migration,322564.0
JPN,2018,net_migration,320601.0
JPN,2019,net_migration,318190.0
JPN,2020,net_migration,42001.0
JPN,2021,net_migration,-34996.0
JPN,2022,net_migration,175003.0
JPN,2023,net_migration,175003.0
JPN,2024,net_migration,153357.0
KOR,1960,total_population,25012374.0
KOR,1961,total_population,25765673.0
KOR,1962,total_population,26513030.0
KOR,1963,total_population,27261747.0
KOR,1964,total_population,27984155.0
KOR,1965,total_population,28704674.0
KOR,1966,total_population,29435571.0
KOR,1967,total_population,30130983.0
KOR,1968,total_population,30838302.0
KOR,1969,total_population,31544266.0
KOR,1970,total_population,32240827.0
KOR,1971,total_population,32882704.0
KOR,1972,total_population,33505406.0
KOR,1973,total_population,34103149.0
KOR,1974,total_population,34692266.0
KOR,1975,total_population,35280725.0
KOR,1976,total_population,35848523.0
KOR,1977,total_population,36411795.0
KOR,1978,total_population,36969185.0
KOR,1979,total_population,37534236.0
KOR,1980,total_population,38123775.0
KOR,1981,total_population,38723248.0
KOR,1982,total_population,39326352.0
KOR,1983,total_population,39910403.0
KOR,1984,total_population,40405956.0
KOR,1985,total_population,40805744.0
KOR,1986,total_population,41213674.0
KOR,1987,total_population,41621690.0
KOR,1988,total_population,42031247.0
KOR,1989,total_population,42449038.0
KOR,1990,total_population,42869283.0
KOR,1991,total_population,43295704.0
KOR,1992,total_population,43747962.0
KOR,1993,total_population,44194628.0
KOR,1994,total_population,44641540.0
KOR,1995,total_population,45092991.0
KOR,1996,total_population,45524681.0
KOR,1997,total_population,45953580.0
KOR,1998,total_population,46286503.0
KOR,1999,total_population,46616677.0
KOR,2000,total_population,47008111.0
KOR,2001,total_population,47370164.0
KOR,2002,total_population,47644736.0
KOR,2003,total_population,47892330.0
KOR,2004,total_population,48082519.0
KOR,2005,total_population,48184561.0
KOR,2006,total_population,48438292.0
KOR,2007,total_population,48683638.0
KOR,2008,total_population,49054708.0
KOR,2009,total_population,49307835.0
KOR,2010,total_population,49554112.0
KOR,2011,total_population,49936638.0
KOR,2012,total_population,50199853.0
KOR,2013,total_population,50428893.0
KOR,2014,total_population,50746659.0
KOR,2015,total_population,51014947.0
KOR,2016,total_population,51217803.0
KOR,2017,total_population,51361911.0
KOR,2018,total_population,51585058.0
KOR,2019,total_population,51764822.0
KOR,2020,total_population,51836239.0
KOR,2021,total_population,51769539.0
KOR,2022,total_population,51672569.0
KOR,2023,total_population,51712619.0
KOR,2024,total_population,51751065.0
KOR,1960,fertility_rate,5.994
KOR,1961,fertility_rate,5.803
KOR,1962,fertility_rate,5.562
KOR,1963,fertility_rate,5.334
KOR,1964,fertility_rate,5.068
KOR,1965,fertility_rate,4.887
KOR,1966,fertility_rate,4.782
KOR,1967,fertility_rate,4.615
KOR,1968,fertility_rate,4.51
KOR,1969,fertility_rate,4.447
KOR,1970,fertility_rate,4.53
KOR,1971,fertility_rate,4.54
KOR,1972,fertility_rate,4.12
KOR,1973,fertility_rate,4.07
KOR,1974,fertility_rate,3.77
KOR,1975,fertility_rate,3.43
KOR,1976,fertility_rate,3.0
KOR,1977,fertility_rate,2.99
KOR,1978,fertility_rate,2.64
KOR,1979,fertility_rate,2.9
KOR,1980,fertility_rate,2.82
KOR,1981,fertility_rate,2.57
KOR,1982,fertility_rate,2.39
KOR,1983,fertility_rate,2.06
KOR,1984,fertility_rate,1.74
KOR,1985,fertility_rate,1.66
KOR,1986,fertility_rate,1.58
KOR,1987,fertility_rate,1.53
KOR,1988,fertility_rate,1.55
KOR,1989,fertility_rate,1.56
KOR,1990,fertility_rate,1.57
KOR,1991,fertility_rate,1.71
KOR,1992,fertility_rate,1.76
KOR,1993,fertility_rate,1.654
KOR,1994,fertility_rate,1.656
KOR,1995,fertility_rate,1.634
KOR,1996,fertility_rate,1.574
KOR,1997,fertility_rate,1.537
KOR,1998,fertility_rate,1.464
KOR,1999,fertility_rate,1.425
KOR,2000,fertility_rate,1.48
KOR,2001,fertility_rate,1.309
KOR,2002,fertility_rate,1.178
KOR,2003,fertility_rate,1.191
KOR,2004,fertility_rate,1.164
KOR,2005,fertility_rate,1.085
KOR,2006,fertility_rate,1.132
KOR,2007,fertility_rate,1.259
KOR,2008,fertility_rate,1.192
KOR,2009,fertility_rate,1.149
KOR,2010,fertility_rate,1.226
KOR,2011,fertility_rate,1.244
KOR,2012,fertility_rate,1.297
KOR,2013,fertility_rate,1.187
KOR,2014,fertility_rate,1.205
KOR,2015,fertility_rate,1.239
KOR,2016,fertility_rate,1.172
KOR,2017,fertility_rate,1.052
KOR,2018,fertility_rate,0.977
KOR,2019,fertility_rate,0.918
KOR,2020,fertility_rate,0.837
KOR,2021,fertility_rate,0.808
KOR,2022,fertility_rate,0.778
KOR,2023,fertility_rate,0.721
KOR,1960,gdp_capita_const,1027.65478060417
KOR,1961,gdp_capita_const,1066.80385223795
KOR,1962,gdp_capita_const,1077.11603032602
KOR,1963,gdp_capita_const,1142.0276294736
KOR,1964,gdp_capita_const,1217.94699410879
KOR,1965,gdp_capita_const,1274.2724441705
KOR,1966,gdp_capita_const,1391.67246263597
KOR,1967,gdp_capita_const,1482.99525342715
KOR,1968,gdp_capita_const,1639.75015442225
KOR,1969,gdp_capita_const,1836.47870739596
KOR,1970,gdp_capita_const,1977.42941286358
KOR,1971,gdp_capita_const,2143.28913020771
KOR,1972,gdp_capita_const,2255.20673616978
KOR,1973,gdp_capita_const,2545.77754274699
KOR,1974,gdp_capita_const,2740.58529939811
KOR,1975,gdp_capita_const,2906.15049933566
KOR,1976,gdp_capita_const,3238.2698721178
KOR,1977,gdp_capita_const,3581.46823922047
KOR,1978,gdp_capita_const,3913.83317387391
KOR,1979,gdp_capita_const,4189.18148771045
KOR,1980,gdp_capita_const,4056.5260070304
KOR,1981,gdp_capita_const,4283.11960147149
KOR,1982,gdp_capita_const,4569.08717491563
KOR,1983,gdp_capita_const,5104.44809742942
KOR,1984,gdp_capita_const,5573.84271916316
KOR,1985,gdp_capita_const,5951.87908924407
KOR,1986,gdp_capita_const,6560.47967201762
KOR,1987,gdp_capita_const,7322.71986885993
KOR,1988,gdp_capita_const,8120.63968724428
KOR,1989,gdp_capita_const,8609.42611390093
KOR,1990,gdp_capita_const,9367.09258686755
KOR,1991,gdp_capita_const,10274.4827454694
KOR,1992,gdp_capita_const,10798.561680692
KOR,1993,gdp_capita_const,11424.5851330612
KOR,1994,gdp_capita_const,12358.5180229628
KOR,1995,gdp_capita_const,13411.1119170158
KOR,1996,gdp_capita_const,14332.1367231987
KOR,1997,gdp_capita_const,15074.4883429924
KOR,1998,gdp_capita_const,14198.386270755
KOR,1999,gdp_capita_const,15714.4119484746
KOR,2000,gdp_capita_const,16995.5591864626
KOR,2001,gdp_capita_const,17684.0503773277
KOR,2002,gdp_capita_const,18940.3842233935
KOR,2003,gdp_capita_const,19435.4934104303
KOR,2004,gdp_capita_const,20364.7599656771
KOR,2005,gdp_capita_const,21197.1990880347
KOR,2006,gdp_capita_const,22196.2077459266
KOR,2007,gdp_capita_const,23365.1402064812
KOR,2008,gdp_capita_const,23887.0595538423
KOR,2009,gdp_capita_const,23952.8132191069
KOR,2010,gdp_capita_const,25455.6174843658
KOR,2011,gdp_capita_const,26191.6442615421
KOR,2012,gdp_capita_const,26680.2754448705
KOR,2013,gdp_capita_const,27399.6159477521
KOR,2014,gdp_capita_const,28100.0102759544
KOR,2015,gdp_capita_const,28737.4391706499
KOR,2016,gdp_capita_const,29467.124342556
KOR,2017,gdp_capita_const,30312.8888500809
KOR,2018,gdp_capita_const,31059.2668087927
KOR,2019,gdp_capita_const,31645.9498343307
KOR,2020,gdp_capita_const,31378.1579340648
KOR,2021,gdp_capita_const,32771.0724243229
KOR,2022,gdp_capita_const,33690.3788793046
KOR,2023,gdp_capita_const,34121.0211756766
KOR,1991,emp_to_pop,58.66
KOR,1992,emp_to_pop,58.876
KOR,1993,emp_to_pop,58.673
KOR,1994,emp_to_pop,59.617
KOR,1995,emp_to_pop,60.192
KOR,1996,emp_to_pop,60.406
KOR,1997,emp_to_pop,60.404
KOR,1998,emp_to_pop,56.021
KOR,1999,emp_to_pop,56.362
KOR,2000,emp_to_pop,58.285
KOR,2001,emp_to_pop,58.849
KOR,2002,emp_to_pop,59.74
KOR,2003,emp_to_pop,59.067
KOR,2004,emp_to_pop,59.702
KOR,2005,emp_to_pop,59.414
KOR,2006,emp_to_pop,59.463
KOR,2007,emp_to_pop,59.47
KOR,2008,emp_to_pop,59.013
KOR,2009,emp_to_pop,58.199
KOR,2010,emp_to_pop,58.328
KOR,2011,emp_to_pop,58.822
KOR,2012,emp_to_pop,59.214
KOR,2013,emp_to_pop,59.513
KOR,2014,emp_to_pop,60.358
KOR,2015,emp_to_pop,60.361
KOR,2016,emp_to_pop,60.34
KOR,2017,emp_to_pop,60.612
KOR,2018,emp_to_pop,60.357
KOR,2019,emp_to_pop,60.635
KOR,2020,emp_to_pop,59.826
KOR,2021,emp_to_pop,60.274
KOR,2022,emp_to_pop,61.971
KOR,2023,emp_to_pop,62.547
KOR,2024,emp_to_pop,62.529
KOR,1990,flfpr,47.207
KOR,1991,flfpr,47.219
KOR,1992,flfpr,47.199
KOR,1993,flfpr,47.16
KOR,1994,flfpr,47.906
KOR,1995,flfpr,48.449
KOR,1996,flfpr,48.948
KOR,1997,flfpr,49.826
KOR,1998,flfpr,47.124
